date,gdpm,Energy.sector,Business.sector,Business.industries,Industrial.production,manufacturing.industries,Durable.good,Information,communication.technology,technology.sector,Public.Sector,Content,media,Cannabis,Agriculture,forestry,fishing.and.hunting,Mining,quarrying,oil.extraction,gas.extraction,Utilities,Construction,Manufacturing,Wholesale.trade,Retail.trade,Transportation,warehousing,cultural.industries,cultural,Finance,insurance,Real.estate,rental,leasing,Professional,scientific,technical.services,Management.companies,Management.enterprises,Administrative.support,waste.management,Educational.services,Health.care,social.assistance,Arts,entertainment,recreation,Accommodation,food.services,Public.administration,perishable,export,import,trade.balance,US.industrial,US..Shipment,Building.Permits,Consumer.confidence.index,inflation,employment,US.employment,gdp.growth,Price.Index,Housing.starts,US.Retail,Shipment,US.Shipment,global.pmi,Inventories,retail.trade,US.retail,US.housing,consumption,expenditure,Services,investment,Residential,Machinery,equipment,Intellectual.property,Farm
13-Nov,0.1062175,7.8684992,-6.0919791,0.0838147,-3.661937,-12.6586761,-19.0753854,-2.7845288,-5.652222,9.6418068,0.2737659,-2.213681,-0.1419283,-13.6716606,-10.7715452,-2.611853,0.3967057,5.8119764,1.7490976,2.9381309,-63.0322268,2.1600946,-0.8207564,0.0402279,0.2132215,-9.5198529,-2.4281278,-3.4318968,-2.0533045,-0.2233175,-0.7643135,-0.0705055,0.2901745,-0.4613781,0.0867111,-0.4893919,0.2920055,-17.7175125,8.1988165,-28.997435,4.0974739,-0.5577603,-18.3235947,-2.8301916,-4.3348952,-4.1666535,-0.8632325,-0.4416458,-0.2348731,-0.5108047,3.445827,-0.3060166,-1.5655498,0.13386,0.9250899,8.1896813,5.3727863,2.6817683,-1.3375458,0.2916155,-0.7349789,14.0070921,-0.9557579,0.5080542,-14.9446143,9.0054981,17.1558892,5.3727863,25.472489,-3.4438308,-9.5198529,4.6866686,-41.0045349,2.0816538,-3.0356922,-2.0747086,-0.9616831,-1.5096262,-6.0832836,-0.8684857,-4.5381207,-0.1611041
13-Dec,-0.1812489,13.1872774,30.7206464,0.2712232,-30.6399551,3.263761,12.9792144,-1.0143111,-1.9628673,-9.0028945,-5.1627618,-0.4930547,-1.1196549,16.8618107,7.6832643,0.4591147,4.6329304,7.9404795,-5.1939204,-5.3214698,41.4069219,9.3731208,0.3770038,0.7189387,-13.0917097,-26.8717477,2.7056349,-3.0957471,1.4982608,-0.8859707,-2.0201359,-0.7880179,2.0126772,1.320409,-0.5187042,0.6378914,-3.1370921,5.123299,-0.5172031,38.5912997,18.4852941,0.796636,28.2540092,1.9820049,3.200282,1.0195608,1.1456048,-1.5374705,-4.3843814,-3.7029061,-0.3320717,8.3778873,0.6209339,-0.2322114,-6.7274034,4.1091394,16.2753802,-2.1319813,-15.3352333,-1.8614317,-1.8761795,11.8891239,4.0141552,3.8433686,2.3070961,5.8076539,-15.0168825,16.2753802,-15.9398122,23.6406656,-26.8717477,3.4192713,30.788263,-0.7972375,-10.0066308,2.4094485,-3.7272484,3.9556336,2.9087406,1.4677925,7.9481684,1.5043367
14-Jan,0.0173679,-10.5790269,-27.3152881,-7.5807521,12.3111173,-11.8882265,17.1395689,1.2552998,2.4419691,20.5775712,6.7341112,0.5656932,0.3085915,-1.5621573,1.392715,0.6271504,-1.801237,-4.0942133,-35.1854398,-1.3391032,-2.8589063,-12.6534792,2.8500478,-0.4071539,10.5605769,31.1985321,0.3360712,-2.7277298,0.741344,0.9381856,0.7962552,1.3689875,-0.3906732,1.8938304,1.8418671,0.78945,5.7230164,0.8341237,-3.6629242,3.2935195,-12.7407511,3.2830803,-1.5948716,-1.029862,3.7060496,0.8941184,-0.0112002,-1.0806277,4.1541821,1.4438714,-2.8671757,-3.3164857,-0.3930459,0.4462433,0.4329088,-3.7701823,3.326165,7.3974194,-7.3390014,11.0536513,1.7307694,-21.5319221,5.7676079,-3.308641,-4.4510725,-6.8549949,5.7934287,3.326165,10.6612182,6.7465498,31.1985321,-3.246353,-3.5924708,-0.3999011,13.4321174,1.7714153,4.8912784,2.1489926,1.6514918,0.4712711,-3.0371781,2.9726844
14-Feb,0.2192807,-13.0356413,13.2322812,-9.6665441,1.4404215,-0.400886,-11.9013975,-0.9973056,-0.4062384,-2.5953212,1.1132685,-0.6566559,-1.831915,-3.5216865,-13.3899423,1.8056559,3.212511,-0.7340936,55.6695327,3.1729023,-15.643792,2.6068385,-2.567817,1.0824429,-16.2666771,-18.0064073,-2.2065245,12.0265703,-18.8617156,0.4402188,2.3244032,-0.0814294,-1.0419495,-1.1469949,-2.3255404,0.6841382,-3.290223,6.5113076,5.6707888,5.9762251,14.1589495,-6.6985908,-9.9799258,0.00807,-3.3676575,-1.3606189,-3.3729402,0.8166149,0.9391905,0.9030634,3.605036,-3.1572051,-0.8136701,-0.783533,7.3284153,-4.2571997,-19.2533226,-4.9838448,20.7782131,-7.8628293,-0.1181461,6.6887376,-2.0975965,3.9635417,8.6602381,10.8901241,-11.0917129,-19.2533226,11.4909577,-11.5221211,-18.0064073,8.8017751,-7.3758902,0.673322,-0.9215094,-1.1123276,-0.4194339,-3.9444143,0.3028795,0.4962362,0.9640932,-1.324426
14-Mar,0.116761,17.9291604,-13.0541722,13.5680421,-1.1605833,4.389487,-13.9379422,0.7036154,-0.3076332,-18.4396242,-3.1454474,0.1513682,1.9481461,0.6216895,11.1852896,0.1206845,-2.9870784,-4.4339023,-44.5543217,-5.6246813,11.0268814,0.5292794,0.1967882,-0.3356003,-4.1309178,13.4868938,-0.0352644,-2.9518544,26.1675933,-0.5425698,-0.8651698,-0.5820606,0.4124942,-0.9648591,0.1028452,-0.5627306,0.1126916,-2.9078126,1.4305443,0.1869553,4.1734315,4.6161051,-13.6716352,-0.4381678,4.0013954,1.1332234,1.3652807,-0.7490832,-1.9985476,1.6664393,2.5707735,-3.8193143,0.8097698,-2.2048397,6.8615183,1.8939782,-7.3242733,-4.1051904,-10.1708205,3.3257447,-0.6707554,11.7398682,-10.1287506,-0.0731671,-12.0371091,-3.0911935,6.2548964,-7.3242733,-27.8737321,-1.2655488,13.4868938,-6.641232,-3.2706981,1.5824305,-6.9622474,-0.0329669,0.6402071,1.0757417,-2.9619283,-2.4089984,-5.9143191,0.92945
14-Apr,0.0888568,8.719931,-6.1458098,1.8672567,23.9129115,2.4092581,10.6493726,-1.5810642,-9.8018098,19.0133347,-6.2013826,0.8136259,-0.4092805,2.9873035,13.6405575,-0.9776157,-3.4938033,-4.9996689,25.256408,16.038248,3.1822672,5.3816124,0.7328333,-0.6402144,10.533775,38.1001029,-0.3262594,0.2097294,-13.3107834,-0.00914,1.1960625,1.8981952,-0.000919,1.4033477,0.3834699,1.1355271,1.9606818,-0.8021985,-2.5606878,-27.692001,-12.0727565,1.2280587,14.2774109,1.5907625,-5.3922573,0.179025,0.8876364,2.2279709,-0.3627849,0.1614239,-1.584729,7.4007931,0.4748091,3.2503989,8.8173762,-16.8689245,-8.65032,0.7013799,4.7598133,-3.2564711,-1.6133772,-11.0328532,11.5090868,2.6591483,9.5878179,1.1300394,-5.412892,-8.65032,17.2081536,0.3362391,38.1001029,3.1337498,-6.0240472,0.78418,9.2263042,-0.0981281,-0.1904102,1.2719438,0.8758757,0.4419416,8.3392844,1.4365002
14-May,0.2744028,4.3302525,14.4600384,-28.8711417,-28.184024,5.6767219,11.8927849,2.098819,4.2359836,-12.7138815,15.8594873,-0.8981735,-1.13498,-4.2634886,-7.4552283,-3.2890711,1.761619,1.4323465,-6.8508031,-12.9296125,16.1386854,-8.4299484,0.891641,-0.2277148,16.0233627,-58.2337613,0.2641351,7.6877787,0.3759727,-0.0153588,-1.0033601,-1.1457173,0.6808992,-1.0585721,1.8446948,-0.8384833,0.2447157,-0.4387256,-4.6251721,11.7937884,5.7266857,-3.9375942,15.5404745,-1.4004734,4.9900222,-0.3630051,-0.5696653,-2.8504958,1.8759378,0.5335177,-0.8721956,1.4485988,-0.06896,-0.5657513,-9.015507,6.4117972,18.333264,-1.4642229,7.0348696,5.2413706,1.5238478,-13.0165765,2.2183941,-0.2612581,-9.7338903,-3.9299757,-0.8292576,18.333264,-21.4096601,-16.2680088,-58.2337613,-1.1463953,-3.1668368,0.7292791,-4.072969,0.7891449,1.0054514,-1.0621568,0.7604989,0.6780067,-0.8708618,0.26275
14-Jun,0.1992129,-13.1098186,-4.5588998,46.472477,-4.2003079,-15.0587342,-9.067395,-1.4483747,8.5037052,-0.341461,8.1085357,0.526793,-3.2154008,2.3321771,-1.0352452,1.9869636,3.0091794,-1.1516123,-2.1926583,11.0691195,-0.4695043,1.8090723,0.0359254,1.7776224,-32.9630968,30.1324527,-0.5539044,-4.9299599,3.8237126,-0.9085466,0.5648475,2.053937,-0.1608949,1.0797188,0.3252003,0.0246529,-1.3520545,3.6439024,1.0186397,-19.1694345,4.8962561,2.0107594,-22.0008471,-0.3781174,-2.0343585,-0.2529506,-1.8008791,-1.7088948,-1.0579806,-8.0328096,-5.1374511,-3.0032157,0.9460572,-0.8359551,0.5065659,12.8441982,-4.1456284,8.5255682,1.4948288,2.9614992,0.6991503,-3.2936998,-3.712575,-3.092369,-2.4003369,-46.7431328,9.8634623,-4.1456284,11.3595612,9.6040753,30.1324527,-43.2840482,-19.0840751,4.905099,3.4446126,-1.2127779,-0.1703687,2.9643832,-2.4942916,-0.2493,1.7211594,-0.2885399
14-Jul,0.0622093,16.0218621,9.9546307,-27.2822155,22.052713,20.7069057,14.9199057,1.6390692,1.0515946,-3.1861388,-7.2278305,1.4073632,2.9324954,5.3844937,-4.3470475,0.7536427,-0.1176123,1.4368532,4.5736212,2.9071952,-12.2999261,-1.7290078,1.3274633,-0.4887277,8.5033859,5.9632263,1.9470779,6.9763031,1.9832434,2.4980511,-0.1485682,-1.2332876,0.3386429,0.1312541,-0.08236,0.303968,-0.743402,-0.5530573,-3.2326471,-2.9479717,1.7741512,1.2681236,-2.5543815,1.1515637,-1.0050304,1.1896506,1.5044279,0.7922363,-0.8512897,8.8434978,8.1286562,0.8761634,-0.8155195,1.7139112,-33.0815044,-32.4422021,-0.6629405,-0.0626709,-16.9883831,-3.014471,1.2705957,26.8005638,3.6196587,-9.2991813,-3.3274259,46.6909398,-0.8473732,-0.6629405,-12.6060066,-5.2065428,5.9632263,30.6330079,16.2153221,-6.0262267,-2.605028,1.3916548,1.3511316,-2.4212972,7.5865562,-0.283378,-14.2137525,-1.558426
14-Aug,-0.0906227,-18.5745091,-2.5766658,12.8737652,-20.7021587,17.2873177,-44.6103685,-0.3593558,0.626487,25.3832176,-9.7823011,0.6631096,-0.8168669,-0.4451614,-4.9444752,3.0446256,0.952297,0.2313563,-0.7841509,-8.6598378,1.5689241,2.4269151,-0.1643861,0.3140171,-5.0548589,-10.8853452,-0.5357819,-1.7031568,-28.1949076,-2.3310519,1.2923912,-0.6094518,-0.0636626,0.3006821,-0.998702,-1.0913607,-3.0108858,-5.0487147,7.6408523,44.5780636,-11.8606729,-1.3321388,8.1301411,-0.5441936,0.5137082,-0.4262701,6.2608489,2.3198561,-1.3766011,-4.9984339,-8.3427257,15.7518794,1.0949966,-0.5042501,16.632483,27.7240364,17.3519622,1.5265439,9.3819154,0.4613427,-1.9175816,-8.5826079,-12.8623058,6.3816676,12.0835157,-4.5845433,-3.7351359,17.3519622,9.0864098,-14.9174652,-10.8853452,2.100379,7.3309725,0.9409857,-2.1814296,-0.8121451,-0.0218257,0.9599307,-3.4332759,0.2150685,8.3818099,1.266403
14-Sep,0.1740278,11.9006191,0.959438,-3.1074194,20.2637716,-21.7149988,36.5122429,1.7392025,-4.2387327,-57.2266703,0.9306726,0.1788697,1.1034165,2.8240839,25.3048907,0.7381196,-12.7666038,-1.245933,-11.2810588,-8.438802,16.5410081,-1.1811637,-0.397469,-0.0502116,24.2945045,6.5109879,-1.9979761,-1.6553605,14.7766745,1.2561264,0.9816464,1.3675577,-0.5728274,-1.2876116,0.4710874,0.9005431,2.7370749,-16.1765838,3.6678251,-7.6785365,22.8741564,-2.5261321,4.9710863,-0.5713848,0.2240262,0.1859706,-6.7515379,-1.5748998,1.4884305,2.2036661,2.5459634,-21.929293,-0.8794708,0.211913,4.9725258,8.4002337,-29.3730447,-1.0173072,-2.640026,-0.3272564,0.5025045,10.4380715,11.3813431,-3.362201,5.6426775,6.5275188,5.0867309,-29.3730447,24.1578608,0.6220158,6.5109879,10.456215,-0.1348485,-0.0453662,7.4301999,0.6192946,-0.0355093,-0.2660229,-1.836327,-0.0351529,6.5665374,0.3057725
14-Oct,0.1246293,9.0926106,-13.8858929,13.124805,-2.8958164,4.7256519,-1.8144033,-1.7738788,1.1622018,8.8260621,5.2998836,-0.7355823,-0.714995,0.1653172,-34.9943247,-5.6987967,21.2275058,-2.6141475,-19.1649677,15.7026215,0.5660533,-0.5046278,-1.7584993,-1.8809514,10.4818526,-29.3417298,0.390667,0.1943295,-10.4193488,-0.6827941,0.1375544,-1.6763945,-0.3261923,1.5132035,1.1012026,-0.6879545,1.8908989,24.6739696,-6.0169542,-25.7699918,-10.6256975,2.2133817,5.3258598,0.4008249,3.7223402,0.0550786,-1.7621793,0.5756303,0.0871327,1.3462948,-2.8589613,15.994099,-0.2701656,-1.4619792,14.6037331,7.1002141,11.5008571,2.6576441,19.460158,-0.1135065,-0.2016222,-4.744083,-1.2588413,18.5421661,0.8001778,7.5151223,-2.1987918,11.5008571,1.2625892,22.12606,-29.3417298,-3.1276375,-1.7166113,-1.0431318,-10.1282972,0.0610885,-1.4315978,0.4306036,0.7307603,-0.044667,-3.4407823,-1.661169
14-Nov,0.0285523,-1.1423939,21.0191679,-21.3176455,6.8529731,-12.7654347,1.821894,-2.591641,0.1020254,33.3804562,-5.1881134,-1.496721,-1.2816465,-4.9181342,2.3506384,2.1994908,-10.1395162,-1.4375377,22.4362632,-7.7088358,-6.9747183,0.5078738,0.8111232,1.9209493,-22.5872229,40.5434617,0.7012672,-13.5767766,-11.7806042,-0.4158138,-1.2800285,0.7164462,0.3502838,0.0252607,0.2842838,0.9181512,-1.0122259,-1.8147515,5.069789,10.9828342,12.6698738,-1.8058687,-7.8584949,0.2514182,3.3149889,-0.5068479,0.6515862,-0.5375963,-0.0843868,-1.8444908,-6.8149967,-19.7875565,0.6501277,-0.7393325,2.4605672,-5.6016809,21.3891821,-5.7005878,-16.4645274,0.5078809,0.3409284,-15.7306063,2.3874825,-5.7475904,1.1290393,-14.6404871,-12.5924839,21.3891821,3.0211525,-6.620669,40.5434617,-1.4378094,4.4691462,-5.1363392,-2.4112367,-1.1724327,1.1041664,-1.8599788,2.7180401,1.0939247,-1.5953241,1.4766483
14-Dec,0.0658751,-4.7109594,-25.130682,9.7637338,-3.5720401,11.5304304,-12.0503107,0.975809,2.8399229,4.4470261,-0.0282049,4.6088941,-1.638325,-0.6838956,7.3452631,1.1242563,5.0508547,-2.1149517,7.9886499,3.9395136,-3.8335658,-0.1463196,-0.289174,-1.6762572,-1.0713277,-1.3315131,-3.0511614,8.9550519,22.1046242,1.0659375,0.864104,0.2287731,0.7236727,1.0847211,-0.2587287,0.849561,-1.638913,-6.4408248,-11.9916753,4.4096398,-32.8257961,0.3710914,-8.5534443,-2.2509621,-2.5648865,-0.0399745,3.2866607,1.689623,0.4460064,1.0194963,4.5338202,16.8018507,-0.8549625,-0.8291907,-9.8403817,-3.5161015,-19.0713409,2.1528463,-21.7874893,0.1203945,-1.2048811,0.8989283,1.988143,0.3877126,-6.0074248,-6.5979201,9.3467273,-19.0713409,13.0685596,0.5420755,-1.3315131,-10.9924752,-4.5762534,4.1589089,7.1643407,0.3730694,-1.0884679,-0.492643,-2.9211494,-0.6985655,-1.0175395,-0.3989445
15-Jan,-0.1782621,6.4107974,18.2666159,12.6207357,-6.4575415,-0.8095539,12.9261333,-0.0531806,-9.5717469,-11.9592483,-3.3258428,-2.4950558,1.104127,-1.1624273,6.202119,0.5016938,-5.1826654,-0.9001014,31.6967382,-3.630578,-17.1682764,-0.4944015,0.1205942,0.841836,-3.4234015,-0.2969115,1.066077,4.067891,-7.615693,-1.1802696,1.1307684,0.4137942,-0.0746447,-1.6915925,-3.9219896,-0.989434,2.6788919,6.9357982,7.7434127,-7.0333089,6.4666016,12.0016888,4.2515356,1.7477459,0.4480713,-0.7967101,-4.4241992,2.6670399,0.4052775,-3.0964854,3.4785594,-24.5752512,0.9036699,-0.2923814,6.7852807,4.6815434,20.6594692,-3.6683768,44.9360156,-0.8328373,-1.5993039,0.6884891,-10.5683294,1.164578,8.7682461,5.666706,-7.4878653,20.6594692,-24.7135101,7.2354245,-0.2969115,10.6614562,11.4091449,-0.9528211,-4.6469827,0.5011356,-0.069698,1.5888183,-0.4112804,-3.9877932,-1.1058026,0.4066155
15-Feb,-0.0511248,-17.8117757,-3.5498334,-19.8395588,-10.0980514,-7.8997668,-16.8506021,0.5986277,-2.1216333,1.883174,1.2977313,-1.5408728,0.1070882,4.8018786,3.7519204,-0.1444467,2.5059897,0.3576385,-32.2109826,10.1999526,26.4252859,-0.8737569,0.5260286,0.3281787,13.0013244,-18.6144928,1.92522,2.9678812,14.3624428,0.1435755,-0.4769661,1.0691568,-0.0031,0.2634165,2.9445665,-0.7265591,-0.9743787,-1.8941876,-2.4773883,5.4026037,-4.2617853,-13.9868574,9.3855058,1.1324856,-0.3521385,0.2838039,1.2688628,1.5816484,0.0678398,6.8697726,0.00435,20.5092778,-0.5356436,2.1220321,-9.8018696,-3.2502165,-7.9560468,4.2160854,-10.8807319,1.3327946,1.4088409,6.4090722,4.2194528,-4.1712382,7.2189938,6.4639501,11.4071511,-7.9560468,-33.2800754,20.5425501,-18.6144928,4.5044165,-9.2779303,0.1832216,6.3132348,0.1703433,0.2933148,1.036951,-1.0692687,2.272318,7.22168,-1.1581229
15-Mar,-0.0343799,10.6384753,-5.5733196,8.6389444,7.5146477,6.8500492,6.6113413,-0.3033159,1.1612707,4.2358126,7.6072269,0.3030245,-2.3115189,0.8025738,-7.4547019,-2.4643015,-6.6491095,-0.769473,17.9982076,-6.2324022,-16.3617693,4.1755108,0.0216704,0.3061302,-29.4585619,-4.6960331,-2.1783542,-7.9013007,-1.3857738,0.3786088,-0.8841806,-0.1250068,-0.8569299,0.6216302,-0.8067301,1.4315129,0.4321869,-10.5428366,2.3763563,-16.367514,13.1151664,5.5981877,8.8260888,-1.4780082,-2.7234785,-0.7052848,-1.1528875,-5.8310218,-2.1227406,-3.5397944,0.6355015,-6.4124367,0.2367272,-0.725199,-0.9220378,-2.3851527,-8.1140747,2.5010528,5.3989301,-1.127781,-0.2201592,-0.8930667,7.9925513,-4.5557539,-8.8515041,-14.2211726,-3.9250315,-8.1140747,32.8149217,-12.9952355,-4.6960331,-12.1117682,-5.5932214,-0.6873523,-2.2595706,-0.3544058,0.0887735,-0.5991646,2.7024772,0.814284,-4.7997743,-0.5196074
15-Apr,-0.0158234,-3.2776689,15.1217306,5.4169204,-1.4729564,-11.1104422,11.3786824,1.2048764,16.7882311,-3.7369819,-6.0415977,-0.8234008,1.8273134,1.838911,-8.6527754,2.8501145,8.1564096,2.3043689,-47.4118023,-10.8183191,9.1152794,-0.2679695,-0.1101111,0.1092924,20.1942663,-7.9691345,0.43271,-1.4196559,-10.6560708,0.250839,0.7971636,-1.6492343,0.0235997,-1.1126291,2.3354985,-0.1078852,0.0889078,8.0589274,-0.1852262,17.1718252,-11.6618581,-1.1821185,-12.3423123,1.1786873,6.9367636,-0.035442,1.0497934,-1.9243922,2.684634,2.6036969,-3.2953713,1.5945766,0.8109566,0.5067102,17.0546711,-4.2240885,-6.921914,-1.6137116,-8.9634399,1.3895506,-0.1298007,7.8310522,-1.5318673,-1.6648333,0.1365634,-3.4964892,6.1169655,-6.921914,6.6560822,-2.6634295,-7.9691345,1.3985105,22.1771183,-0.1216373,5.2610492,-1.0614772,1.3727614,-1.1362108,-1.6412863,-1.3591699,4.6122353,0.1814608
15-May,-0.0256984,4.8060088,5.3181802,-10.1208333,9.6874519,5.9032349,-2.4298985,-1.7537729,-10.4156158,-4.2142474,3.2535824,1.2935983,-1.3162246,-2.1225551,2.8761899,2.4701782,-3.6942069,-1.1958351,18.7972426,12.8873269,-14.0114344,0.6683796,-0.7081967,0.4549098,-13.1306337,18.0957513,1.616123,-1.3634075,18.3840756,-1.2078183,-0.3854787,1.251296,0.4347878,1.0753618,1.4632096,-0.0841139,-2.0181649,0.8456847,-0.9658573,-21.9919387,7.1357144,5.9385948,-18.986626,1.255687,-8.7255888,-0.0248603,-0.4300758,0.7542886,-3.0840088,-4.4726901,7.0613991,-3.1835052,0.2625054,0.2520699,-25.3013359,29.8579913,-22.3992712,-8.3332724,-28.859329,-0.7172414,0.634544,6.1762673,-7.5292122,0.85451,0.9176901,3.3238562,-3.3922586,-22.3992712,-13.2595025,-1.3777875,18.0957513,-17.0358798,-1.0599981,0.1393619,-3.9476526,-0.7387167,2.3204675,2.1957908,-3.0104188,1.2406935,-2.4257922,0.4416286
15-Jun,0.1264294,-32.6128648,-21.2578413,-9.4718577,-7.632342,14.7373136,-9.067332,0.097204,-13.4956829,-6.1366823,-3.9215601,-0.0283567,-0.268316,3.1947079,9.9316427,5.412903,3.0340089,0.6066671,1.9382418,-0.4703873,27.2061267,-3.7203016,1.5568876,-0.6771061,13.9002566,1.7171694,0.7545958,-5.6713034,-11.0035067,2.6664485,0.6626103,-0.3306361,-0.0492028,-0.3061103,-3.6459089,0.134559,1.838374,-2.9492243,-0.5134137,35.4455657,8.1665095,-8.1314981,29.6841607,-0.9617359,0.9212662,-0.9545569,0.9245437,3.1281123,-0.8578564,0.5881496,0.7637343,7.2022954,0.3601974,-0.9745381,18.0436416,-25.5113946,37.4200949,8.5913673,24.2065203,-1.456751,-0.1152622,-4.8904116,11.9199626,1.2800227,-4.9345288,11.0743651,1.019339,37.4200949,-10.8404182,-5.2489309,1.7171694,12.8316247,-22.8110998,0.6257774,-3.9624791,0.9088224,-2.5575697,8.4669948,2.3096135,-0.612406,-0.0258385,-0.7136067
15-Jul,0.1138419,18.5823376,10.8337465,13.6854368,-1.9860576,-20.6372531,1.4893134,-0.9565036,17.812532,-10.4833813,-3.511865,-0.9768464,1.3810719,4.0522157,-7.7267604,-6.1544524,6.7786631,-1.7468168,-36.5902141,-5.5992886,-32.5966668,2.6878815,-3.3868607,0.0123721,5.9085283,-23.1182824,-1.3093411,1.5451072,24.6677896,0.1475895,1.8428426,0.0734786,-1.4919852,-0.0856182,2.4611802,-1.3326266,-1.4709441,8.0813612,-2.7031103,3.9358369,1.8646129,3.7249354,-15.2007317,-1.116285,3.0553977,0.2308434,-1.1168664,-1.6167191,1.8928859,0.5362974,-11.7634399,-4.5840457,1.2889453,-2.662738,-7.9212237,-3.6592038,-1.7709161,2.6511205,29.6580885,0.6311179,0.1945348,-14.1319543,-0.699106,5.2426405,3.9628541,-13.2291732,1.0935365,-1.7709161,32.2179228,10.2704022,-23.1182824,1.4853724,14.7341891,0.6618427,0.8546917,-0.7554828,-1.8509402,-5.7395867,-1.1915321,-0.3189239,-4.401904,-0.2973348
15-Aug,0.0785038,24.7608869,-23.5834721,3.3800509,-3.6260165,15.4831975,5.7280256,5.1922119,-10.7751415,7.3566606,0.2833386,-0.3833852,0.4492463,-0.9751073,-1.5092065,-0.9163215,-6.371892,-1.7338951,4.3047224,10.69264,21.2197791,-2.1704124,3.0424229,-1.4938246,4.08118,14.6654825,-0.8394255,14.9070236,22.9157003,0.7900105,3.8552452,0.4454843,0.8777307,-0.2260255,-0.84415,2.1153035,0.0253214,-7.5233461,-4.0135723,-34.2066683,-16.7176623,-1.4042962,6.4075965,1.7729309,-3.1720315,-0.218102,2.8875025,-0.7439463,-0.598313,2.6103654,-5.6192077,2.9065834,-0.2139596,3.4393323,17.3582153,25.971062,-22.5477958,-6.9826643,-34.6734517,0.3003174,0.0258573,12.6321066,4.2543816,6.8737745,1.5306333,-6.0522679,0.4209398,-22.5477958,-34.7139723,0.8550725,14.6654825,12.997147,-11.5435934,-2.6580789,1.2883323,1.4639562,1.8470892,-0.9633151,0.5363596,-1.598298,-2.0854013,0.5910328
15-Sep,-0.1709478,5.1594576,27.6018048,-10.6542084,-20.2123698,-9.6000911,-1.4082005,-5.7551885,-3.6143774,3.6255931,3.5982091,0.5347251,-2.8215368,-4.4481026,13.9584886,-1.3338122,-6.3721638,-0.4208185,36.5372928,-4.5769805,-17.1172655,0.1060172,-1.4418954,0.6159397,-6.7037608,12.3830018,0.2856588,1.9890106,-88.2547268,-2.9198252,-5.4589532,-1.0840438,-0.7029618,-0.3605413,-1.8482307,-1.5100824,0.4584899,-2.9035727,4.6967057,11.3273363,0.4513523,-1.1288063,-5.3761988,0.3261537,1.6881736,-1.1591988,-2.6556138,-2.3276628,3.2092404,-3.5066489,16.7994583,9.7927372,-1.0294081,-1.3621397,-0.6818532,-22.0450119,17.330431,0.7254035,-32.0730758,2.4599678,0.2925787,0.3699968,-3.3830925,-6.5952755,-6.9384096,16.6364949,-6.2441976,17.330431,15.4555258,6.7043997,12.3830018,-17.5557158,18.1250976,0.9206443,-1.4700212,-1.422646,-1.8602484,-2.9340561,-0.493394,0.6817793,-2.6329222,-1.1612014
15-Oct,0.0479161,-14.451334,-6.3235026,-10.5510873,17.1909249,-4.7816766,1.0724492,0.9834844,13.5642482,-3.2709319,3.0289588,-0.8330888,0.4319269,12.0341273,-39.9675724,2.1569787,6.3490634,2.3439671,5.0465886,-10.8439721,1.0289898,-1.2666327,-1.6801621,0.1293563,-28.2140504,-11.3309459,-2.7987689,-19.3218719,43.4449284,4.6651374,-1.5109145,1.4962076,-0.4930076,-1.7981974,0.2691893,-2.1595677,1.5126838,1.0701957,-9.4390435,6.9007499,24.5220646,1.2082241,-7.3569569,-0.1825713,0.5183385,0.1148568,-0.5285823,-3.134695,-2.1592537,-0.3990169,-7.0641781,-4.1462227,0.0208002,0.5325035,-4.2070653,-11.1980461,-3.1860765,-10.0622174,29.4584345,-2.8811774,-0.398131,-5.8843963,-2.1465046,4.1604817,1.9465396,-6.6752422,3.0773073,-3.1860765,10.452908,-5.1692398,-11.3309459,14.7189717,-15.0072533,-0.1550652,5.3224823,-0.771382,-0.8795316,-1.2068853,-0.52601,-2.3299416,9.2482217,2.057657
15-Nov,0.0904382,-5.5934545,-15.6562868,9.325991,-1.1766725,0.2578324,-4.3762483,-0.3996477,1.1169322,1.9449909,0.6571018,0.3751905,0.2419579,-5.8560225,43.5323483,2.3636343,0.842701,-1.0452606,38.4889825,7.6058018,19.8305213,-0.4820996,2.3968803,-2.1688933,19.058297,10.7283237,-1.2371871,7.2152935,5.7512253,0.1977787,-0.9151513,0.6921573,1.5230114,1.7589603,0.0776308,1.7158018,-0.4751646,-8.6488562,12.7930582,5.3318721,-8.8370339,1.3557877,5.624676,-0.7542093,0.1728517,0.5991225,-0.3146066,1.6134699,0.1618568,2.5815262,11.5162058,1.0682418,-1.2732036,-0.2323387,-17.977283,1.8220546,-53.9952627,11.7023616,7.2363327,-1.8550636,-1.5032304,1.9851293,-12.8443053,-4.3387967,2.4801353,12.044027,2.0070321,-53.9952627,10.5799617,-0.614388,10.7283237,-12.7355767,3.6289686,-0.8622213,1.1687735,0.581033,-0.7995467,4.6074524,-0.4153588,2.0334088,-1.7752233,0.0846234
